seller_id,orders,revenue,avg_rating,avg_delivery_days,avg_processing_hours,state,tier
080102cd0a76b09e0dcf55fcacc60e05,124,5716.78,4.492307692307692,9.722531919126157,11.635628205128205,MG,Gold
080199a181c46c657dc5aa235411be3b,79,14504.2,4.609756097560975,8.108475011155734,5.834641900937082,SP,Gold
08061dc0fc165ed41288cc7acde738ee,4,123.8,4.5,20.068133680555558,29.71527777777778,SP,Bronze
08084d990eb3f53af056ccbc1730c8a7,12,372.5,4.454545454545454,8.503523341049382,3.5030787037037037,SP,Bronze
081acf3de680d554796c9cf041be7bc2,4,1597.3,4.125,13.57564525462963,3.2003819444444446,MG,Silver
082e0bf4cb865a6533b1e8e498cc0255,11,2073.3,3.3043478260869565,13.150716082930758,15.891328502415458,SP,Silver
085f6f7e049c996695fb2074fe38d45e,6,305.4,3.625,10.334759837962963,6.181006944444444,SP,Bronze
08633c14ef2db992c11f840f04fad4cd,74,7644.3,4.237113402061856,10.11452796869034,9.872780641466209,SP,Gold
0873d9f8f36123f8d910f4760e788cfb,6,7265.59,3.1666666666666665,13.130835262345679,4.172824074074074,SP,Gold
0885aaf116795758dfeb5f1032487bcd,28,2648.0,4.2,5.738515325670498,8.630175925925926,SP,Silver
0887a9f087bcd5d9f6642b52f897fc6c,12,1642.0,4.416666666666667,14.240796682098766,5.85199074074074,SP,Silver
08ad4ac1388e4420ca531c3edfc46198,6,221.62,2.7142857142857144,7.046665013227513,39.98345238095238,SP,Bronze
08cdbae123ff67ca4e36d9d641ce0119,4,3098.99,2.5,29.354342206790122,21.05689814814815,MG,Silver
08d0949a9a17c027262db1f3c450c26c,12,324.8,3.6666666666666665,14.330144675925927,4.165717592592593,PR,Bronze
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,538.0,5.0,10.392372685185183,11.280555555555557,MG,Bronze
08d2d642cf72b622b14dde1d2f5eb2f5,17,914.0,4.45,14.932358796296295,6.479391534391534,SP,Silver
08f5819815f3d06545011850bd70f0a8,3,452.0,4.666666666666667,8.471766975308642,6.048055555555556,SP,Bronze
091065b789659bc3cd9af9cb3a6253ff,2,1359.0,3.5,11.264837962962964,19.58375,RS,Silver
0936e1837d0c79253456bbb2ffaaef10,1,38.9,5.0,18.366805555555555,15.012777777777778,SP,Bronze
093805f8f2aeb63881444571e1f48f30,22,1215.79,3.814814814814815,8.16587877229081,19.010185185185183,SP,Silver
094ced053e257ae8cae57205592d6712,19,1519.2,4.052631578947368,12.158787158869396,13.215160818713452,SP,Silver
0951a6e282947e09cd47969f4ed0b47f,7,492.3,4.857142857142857,4.71951388888889,3.6629761904761904,SP,Bronze
09883d9ab71c8fe8a9bfc7fc3075b07e,5,329.5,3.4,14.438301504629628,30.66511111111111,SP,Bronze
099095b050cfe8eb1ddff5317587e96e,17,5193.83,2.95,10.407467714424952,2.9444861111111114,SP,Gold
09bad886111255c5b5030314fc7f1a4a,5,487.5,5.0,6.468912037037036,20.691499999999998,SP,Bronze
09f952a5f58d2285b0372551ae8f9b01,50,11821.5,3.875,13.147993138227514,15.24095238095238,SP,Gold
0a198e95d32b1be2da9424c962a6ebfa,1,69.99,5.0,16.04769675925926,0.4541666666666666,MG,Bronze
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,462.0,5.0,5.281736111111111,0.48111111111111104,SP,Bronze
0a85ebe4e328db81ac9109781205e2f7,12,667.9,4.583333333333333,5.248940007716049,12.74252314814815,SP,Bronze
0aa124728afc1131dff5655f4c6f487b,2,850.92,1.0,,21.702638888888888,MG,Silver
0aa2205ca24f113f4658a5c536667426,4,815.62,2.8181818181818183,6.862206439393939,12.512777777777778,SP,Bronze
0ac4201fda2c68ebc0e47cb9423cf3c9,13,1676.88,4.285714285714286,12.482843915343915,12.420019841269843,SP,Silver
0ad80de75c811326389cfb1daba7d45e,6,1449.4,5.0,8.998383487654321,19.31138888888889,RJ,Silver
0adac9fbd9a2b63cccaac4f8756c1ca8,110,15960.95,3.8865248226950353,12.779218663626313,12.183165101721439,SP,Gold
0ade5cc4a305ed7093a23f68ca47519c,2,158.88,5.0,6.875769675925927,12.262083333333333,PR,Bronze
0aea4c6ae1505b3228ddf3dd7822ee5b,8,1427.91,3.875,18.434872685185184,13.415555555555557,SP,Silver
0af2ab31141893d26aca5a404a537dab,1,59.0,5.0,5.809513888888889,1.9580555555555557,SP,Bronze
0af977692321d895349eded183341d28,2,257.75,4.5,2.5402256944444446,0.5219444444444444,SP,Bronze
0afccdb8a34ee5c79f7c06faf2b4d56e,25,1225.5,4.041666666666667,13.473533468364197,9.974155555555555,MG,Silver
0b09101900100c0e9d312861fad5a1b9,1,153.75,4.0,18.53783564814815,0.5247222222222222,SP,Bronze
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,1416.76,4.666666666666667,11.944313271604939,8.333796296296297,SP,Silver
0b18d63d0cd1d723567903fd34a07df2,9,1678.1399999999999,4.785714285714286,6.88448578042328,8.667361111111111,SP,Silver
0b1ca3ef18a63d7eb0c8897fa0849c08,1,55.0,5.0,6.710289351851852,26.0225,SP,Bronze
0b35c634521043bf4b47e21547b99ab5,51,13533.65,3.4935064935064934,17.4247843013468,9.3193198005698,PR,Gold
0b36063d5818f81ccb94b54adfaebbf5,1,765.0,5.0,14.543993055555555,0.8155555555555556,SC,Bronze
0b3f27369a4d8df98f7eb91077e438ac,2,146.51,4.0,7.161655092592594,0.18902777777777774,SP,Bronze
0b46f784306be7200ca1700aa55d819f,1,19.9,5.0,3.2436574074074076,0.0,MG,Bronze
0b64bcdb0784abc139af04077d49a20e,4,137.6,4.75,8.495092592592593,0.21499999999999994,RS,Bronze
0b90b6df587eb83608a64ea8b390cf07,164,28592.32,4.0047846889952154,14.400937832270069,9.837064814814815,PR,Platinum
0bae85eb84b9fb3bd773911e89288d54,137,7482.21,4.205479452054795,10.269420977011494,7.454170471841706,SP,Gold
0bb27263628258b8111a0262769fa9db,1,22.2,5.0,41.68077546296296,0.1791666666666666,SP,Bronze
0bb738e4d789e63e2267697c42d35a2d,30,2388.3,4.580645161290323,11.943653815453384,8.698413978494624,SP,Silver
0be8ff43f22e456b4e0371b2245e4d01,161,11805.5,3.8944444444444444,10.33649470899471,6.8314768518518525,SP,Gold
0bebbb2cea103a4a020c95d43fd7d754,9,1367.2,4.888888888888889,5.9149704218106995,1.5280864197530866,SP,Silver
0bf0150d5b9d60d9cd2906003332f085,39,5774.6,3.711864406779661,14.129168533452807,9.86100358422939,SP,Gold
0bfd0b434243adc5c2e1aa6baf19c6aa,6,371.2,3.6666666666666665,8.463200231481482,2.3097685185185184,RJ,Bronze
0c7533c71df861ec58ad7ff999ed0e8d,61,2989.2999999999997,4.082191780821918,10.596120306950786,6.472926179604261,SP,Silver
0c7f30ae9b147eca07affbef92832a6a,5,479.5,5.0,8.54264814814815,2.0372222222222223,PR,Bronze
0c8380b62e38e8a1e6adbeba7eb9688c,182,17348.79,4.032110091743119,12.583845300288822,7.496823232323233,MG,Platinum
0cab2da43793a6f3c5ed8514c5f54627,3,309.70000000000005,5.0,5.005370370370371,8.29925925925926,PR,Bronze
0cbcee27c791afa0cdcb08587a2013a8,39,5324.15,3.8536585365853657,13.417264756944444,7.234051490514905,MG,Gold
0d33a55da925bbf1ff02af5f6059fc7f,22,547.3,4.5,8.80104118441358,7.092025462962963,SP,Bronze
0d4c8269e7f0401201794deef160edd6,3,792.64,4.0,18.807152777777777,6.473402777777777,SP,Bronze
0d83f8e03188682112cc0d93523705cc,4,696.26,2.75,25.216799768518516,16.85263888888889,RS,Bronze
0d85bbda9889ce1f7e63778d24f346eb,51,4845.2,4.211538461538462,18.322939814814813,11.481781609195401,MG,Gold
0daf5180aa44356f60f8effa533b55a2,2,144.8,5.0,8.025891203703704,22.50486111111111,GO,Bronze
0db783cfcd3b73998abc6e10e59a102f,132,9077.4,4.213235294117647,11.658036631522032,12.614390946502057,SP,Gold
0dd184061fb0eaa7ca37932c68ab91c5,161,18446.92,3.953125,11.247586475724429,7.907874208405297,SP,Platinum
0ddefe3c7a032b91f4e25b9c3a08fca1,9,402.9,4.5,8.62229513888889,8.344055555555556,SP,Bronze
0df3984f9dfb3d49ac6366acbd3bbb85,87,10021.49,4.303370786516854,9.61155579229798,8.844241573033708,MG,Gold
0dfbed20065e425d2eaefb101f9816c0,3,84.35,2.6666666666666665,21.56864197530864,0.3197222222222222,SP,Bronze
0e44d110fa6a54e121cb2c095a77762f,6,223.32,4.333333333333333,12.001626157407408,22.404120370370368,SP,Bronze
0e72c1a751b496722a6cb1f10653b62a,3,140.8,4.666666666666667,6.891940586419753,1.9174999999999998,SP,Bronze
0e982cff76cc0579f632cea8a0e38c9d,7,1307.34,3.25,8.335092592592591,6.60162037037037,SC,Silver
0ea22c1cfbdc755f86b9b54b39c16043,237,10711.7,4.3283018867924525,11.021397274633124,12.130252994630318,MG,Gold
0eaa7e33d73809f1f925f7d07c506cbd,15,1552.0,4.714285714285714,5.903765432098766,8.09261111111111,SP,Silver
0ebd97a106433a45a4aebe57c1799778,31,3046.8,4.5,9.262953559027778,10.281449652777777,MG,Silver
0ec28cec4046a4a199b6de9b4c891d97,3,296.6,5.0,8.863423032407407,15.968055555555555,GO,Bronze
0ed6ce5d87fd9c69eaacaeb778d67235,43,2141.42,4.404761904761905,15.995893132716049,7.8409883720930225,SP,Silver
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,59.9,5.0,6.882916666666667,0.2008333333333333,SP,Bronze
0ef83d7d83ed97cd2a0049ac8be5f88a,48,4421.01,4.2407407407407405,9.616123106060606,5.895959595959596,PR,Silver
0f0c984a4a955310903b6b6008660bad,4,369.81,3.75,14.240300925925926,2.4014583333333333,SP,Bronze
0f519b0d2e5eb2227c93dd25038bfc01,1,79.9,5.0,12.271921296296297,0.3452777777777778,SP,Bronze
0f7eea709efdf942b5f95c7516dbacd7,3,195.74,4.0,8.043919753086419,0.305,SP,Bronze
0f80a40c312b2472dca482cf50f5186f,1,129.9,3.0,5.3246064814814815,0.215,SP,Bronze
0f94588695d71662beec8d883ffacf09,1,9.0,5.0,14.88715277777778,0.1422222222222222,SC,Bronze
0fe2d9733ed841eb064503920015a8c0,3,389.64,4.666666666666667,8.665925925925926,0.26435185185185184,SP,Bronze
0ff83046c3fa22efee8ecf291888b191,10,768.9000000000001,4.818181818181818,12.322455808080809,6.822550505050504,RS,Bronze
0ffa40d54288e4f3499b8780dd0f144f,33,2162.8,4.4,13.45839484126984,11.004420634920635,SP,Silver
10076e5788b8ee532724bcd460baf762,23,821.48,4.615384615384615,9.809331374643874,4.253739316239316,SP,Silver
10089e9f2fd0c668a8fd4e52e1698888,3,1139.9,4.333333333333333,7.632048611111112,0.08148148148148147,SP,Silver
101921376b577a4540dc30e9009133ca,1,373.0,2.0,,83.6775,SP,Bronze
101a3a003516bc11253298b2fad3cb65,5,450.0,4.833333333333333,6.880599922839505,9.695601851851851,SP,Bronze
1025f0e2d44d7041d6cf58b6550e0bfa,915,138968.55,3.860169491525424,12.051349105046949,12.556202536570185,SP,Platinum
10264f60a8f0a4d2f30810f5c661c673,4,284.6,5.0,4.128816550925926,3.8777777777777773,SP,Bronze
1099a00e0ee3a50935e6c2447ca090c5,3,849.6999999999999,3.6666666666666665,15.039498456790126,0.21481481481481476,RJ,Silver
10cdd491d1dbea8fb4ead97b19c334ce,3,208.9,5.0,7.089984567901236,0.24814814814814815,MG,Bronze
10ff823eda2b032e2c93d17a7d294736,9,1294.97,3.888888888888889,9.76951244212963,4.372592592592593,SP,Silver
112453736dbe3889cfb74e1aaa0ba0c1,7,1890.0,4.071428571428571,13.670192625661375,8.920654761904762,SP,Silver
1127b7f2594683f2510f1c2c834a486b,114,6851.33,4.090909090909091,10.25074951171875,10.845233585858587,SP,Gold
11305281b50fff20ae8bb473f8e11876,35,6528.700000000001,4.35,14.009434317129628,11.930569444444444,MG,Gold
113e3a788b935f48aad63e1c41dac1bd,39,847.35,4.404255319148936,12.03533733603395,10.161961805555556,SP,Silver
116ccb1a1604bc88e4d234a8c23f33de,61,2004.89,4.602739726027397,8.779757420091324,10.247929984779299,SP,Silver
11742f81550ac064cc9a40f67151d9ad,2,781.9,5.0,9.095063657407408,12.038888888888888,SP,Bronze
117cfc326c6d50da67ca858ff5c0c852,5,454.6,4.6,6.073467592592593,5.182444444444444,RJ,Bronze
11938fcc75f6902fea1d0a6f72b54a57,2,594.98,3.0,22.36358796296296,0.27402777777777776,SC,Bronze
119c7f1a00ef43fad0e57604e76a747c,2,189.8,4.5,5.977835648148148,0.36999999999999994,SP,Bronze
119d1aef1b4144adba89163f6cd9f5d4,4,1094.0,4.75,4.477740162037037,0.6460416666666666,SP,Silver
11bfa66332777660bd0640ee84d47006,76,3925.87,3.764705882352941,16.1661926969862,12.5720697167756,SP,Silver
11d4c477d09821164bca4f70a2eae031,3,83.04,5.0,6.707725694444444,0.20256944444444439,SP,Bronze
11eac105f3f90a9b87b19c89d91e24f3,5,802.89,3.6,9.12383101851852,4.974611111111111,SP,Bronze
11fb6f6d341adbe19e81733701704635,3,1197.0,5.0,5.362199074074074,9.664166666666667,SP,Silver
120476eb7a04c149d14772edaf5d9bf2,4,2368.8,3.8333333333333335,6.561263503086419,11.778564814814814,RJ,Silver
1284de4ae8aa26997e748c851557cf0e,3,1459.97,2.6666666666666665,19.269425154320988,21.221851851851856,SP,Silver
128639473a139ac0f3e5f5ade55873a5,533,11908.849999999999,4.176895306859206,14.412933066753578,9.730326388888889,PR,Gold
128f9bfbe4c7d5185033914b1de3d39a,14,1277.29,4.75,12.833652006172839,17.504930555555553,SP,Silver
12a8eb0f8d1cd3270695bf2a99f55966,2,397.0,3.5,20.976712962962964,0.19291666666666665,SP,Bronze
12b9676b00f60f3b700e83af21824c0e,135,26774.0,4.507462686567164,15.053846247563353,11.898755144032922,RS,Platinum
12c2ed9cded6138cf0c75f525f565fc7,4,314.96,4.25,13.442248263888889,29.05986111111111,SP,Bronze
13074f016982ff2bd6c58ced8682f000,14,2116.0,3.933333333333333,14.536311177248677,8.415018518518519,RS,Silver
131fcb0a0c9a47bba4474aacff0f14b7,4,369.8,4.0,4.300601851851852,0.24374999999999997,SP,Bronze
1336efc61c316ddf92c899eb817f7cae,74,4837.31,3.9411764705882355,11.714715005446624,7.984611111111111,SP,Gold
134285d1f41da5c13a756ee8142c8a4e,3,1572.6999999999998,2.75,8.562575231481482,0.33097222222222217,SP,Silver
134a288e7de827ec5ec62e3ec9c3a295,9,877.45,4.777777777777778,9.450118312757203,23.48466049382716,SP,Silver
134b867a0f7f8bbe6abf10f91874891e,1,789.89,4.0,12.933530092592592,10.180555555555555,SP,Bronze
13511db12ac61e2f89c53b72a944a60b,6,798.0,3.5,9.17029899691358,7.833611111111112,RS,Bronze
1352e06ae67b410cdae0b2a22361167b,4,696.0,2.3333333333333335,34.307094907407404,0.18881944444444443,RJ,Bronze
1354d51653f645349064725ed204e85e,18,2410.0,3.75,9.203769675925926,13.99088888888889,SP,Silver
138dbe45fc62f1e244378131a6801526,49,1125.56,3.9827586206896552,6.209949113984674,9.798491379310345,SP,Silver
139157dd4daa45c25b0807ffff348363,1,29.9,4.0,1.2141782407407409,0.2583333333333333,SP,Bronze
13c2ed7698b3ca92dad49e849219da59,8,498.61,4.444444444444445,11.545720164609055,2.6023148148148145,PR,Bronze
13d058e4eeac2ce8217660b2f8a05812,23,3829.77,4.217391304347826,11.403861531986532,9.730036231884057,SP,Silver
13d95f0f6f73943d4ceffad0fc2cd32c,1,249.99,3.0,22.338900462962965,23.86777777777778,GO,Bronze
13dd308f81fea30cc670c656b2b46cc3,3,117.69999999999999,5.0,3.6380208333333335,0.33175925925925925,SP,Bronze
13e85aac53340018b40c2af68001b7e0,1,17.8,5.0,17.718125,60.34555555555555,SP,Bronze
13f57c12a00ed4610db646b913a7f5c6,7,645.2,4.769230769230769,12.88323896011396,16.461153846153845,SP,Bronze
13fa2a6c6b9d0f43cb588d7c82117a12,9,4528.0,4.0,20.52068634259259,11.086416666666667,SP,Gold
141440cad9341e553f8401c574a2aa38,11,1288.2,4.166666666666667,6.876103395061729,4.431388888888889,PR,Silver
